Symbol	Name	Sector	Industry	PE	EPS	DivYield	Shares	DPS	PEG	PtS	PtB
NBLX	Noble Midstream Partners LP			28.3	1.77	3.73	35978410	1.87	0.11	8.77	7.18
NBR	Nabors Industries	Energy	Oil & Gas Production	0	-2.57	3.91	286486500	0.24	-0.56	0.78	0.58
NC	Nacco Industries	Capital Goods	Construction/Ag Equipment/Trucks	7.9	5.19	2.57	6836098	1.09	0	0.34	1.26
NCA	Nuveen California Muni Value Fund	Finance	Closed-End Fund - Debt	0	0.1	0	0	0	0	0	0
NCB	Nuveen California Muni Value Fund 2			0	0.04	4.31	0	0.76	0	0	0
NCI	Navigant Consulting	Consumer Services	Professional Services	16.1	1.04	0	46729990	0	0	0.81	1.18
NCLH	Norwegian Cruise Ord			0	0	0	0	0	0	0	0
NCR	NCR Corp	Miscellaneous	Office Equipment/Supplies/Services	19.93	1.62	0	121483800	0	0.68	0.6	6.09
NCS	NCI Building Systems	Capital Goods	Metal Fabrications	19.73	0.79	0	70739550	0	1.06	0.64	3.46
NCV	Agic Convertible &	Finance	Closed-End Fund - Debt	0	2.13	0	0	0	0	0	0
NCZ	Agic Convertible & II	Finance	Closed-End Fund - Debt	0	1.94	0	0	0	0	0	0
NDP	Tortoise Energy Independence F			0	0	0	0	0	0	0	0
NDRO	Enduro Royalty Trust			8.85	0.32	9.01	33000000	0.27	-0.35	8.79	0.99
NE	Noble Corp	Energy	Oil & Gas Production	0	-7.18	0	244902300	0	-0.02	0.69	0.18
NEA	Nuveen Insured Tax-Free Advantage Fund			0	0.14	5.45	0	0.74	0	0	0
NEE	Nextera Energy	Public Utilities	Electric Utilities: Central	17.85	8.73	2.56	469263400	3.93	3.07	4.26	2.78
NEE-I	Nextera Energy Capital Holding			0	0	0	0	0	0	0	0
NEE-J	Nextera Energy Capital Holding			0	0	0	0	0	0	0	0
NEE-K	Nextera Energy Inc Series K J			0	0	0	0	0	0	0	0
NEE-Q	Nextera Energy Inc Corporate			0	0	0	0	0	0	0	0
NEE-R	Nextera Energy Inc			0	0	0	0	0	0	0	0
NEM	Newmont Mining Corp	Basic Industries	Precious Metals	0	-0.9	0.84	533240200	0.3	8.35	2.68	1.75
NEP	Nextera Energy Partners LP			21.59	1.82	3.68	54322880	1.52	2.29	2.82	1.19
NETS	Netshoes [Cayman] Ltd			0	-1.78	0	23434950	0	0	0.44	1.38
NEU	Newmarket Corp	Basic Industries	Major Chemicals	19.56	20.57	1.74	11855940	7	4.8	2.29	8.28
NEV	Nuveen Enhanced Muni Value Fund			0	0	0	0	0	0	0	0
NEWM	New Media Investment Group Inc			0	-0.17	9.5	52865210	1.48	0	0.64	1.19
NEWR	New Relic Inc			0	-1.12	0	54462330	0	-8.04	9.61	14.21
NEXA	Nexa Resources S.A.			0	0	0	0	0	0	0	0
NFG	National Fuel Gas Company	Public Utilities	Oil/Gas Transmission	17.86	3.21	2.9	85455180	1.66	2.05	3.09	2.9
NFJ	Nfj Dividend Interest & Premium Strategy Fund	Finance	Finance: Consumer Services	0	2.33	0	0	0	0	0	0
NFX	Newfield Exploration Company	Energy	Oil & Gas Production	19.52	1.54	0	197674400	0	0.77	3.53	4.76
NGG	National Grid Transco Plc	Public Utilities	Natural Gas Distribution	4.11	14.85	4.81	688237200	2.92	0	2.11	1.55
NGL	Ngl Energy Partners LP			0	-1.28	15.15	121238900	1.56	-114.44	0.09	0.6
NGL-A	Targa Resources 9.00% Series A Perp			0	0	0	0	0	0	0	0
NGL-B	Ngl Energy Partners LP			0	0	0	0	0	0	0	0
NGS	Natural Gas Services Group	Energy	Oilfield Services/Equipment	109.3	0.26	0	12936880	0	12.82	5.27	1.51
NGVC	Natural Grocers By Vitamin Cottage Inc			15.24	0.32	0	22434780	0	6.49	0.15	0.86
NGVT	Ingevity Corp			57.09	1.25	0	42109680	0	2.34	3.15	15.98
NHA	Nuveen Municipal			0	0	0	0	0	0	0	0
NHF	Nexpoint Credit Strategies Fund			0	0	0	0	0	0	0	0
NHI	National Health Investors	Consumer Services	Real Estate Investment Trusts	19.58	3.89	5.03	41049180	3.8	1.96	11.73	2.41
NI	NiSource Inc	Public Utilities	Power Generation	30.67	0.86	2.64	326021200	0.7	3.02	1.82	2.09
NID	Nuveen Intermediate Duration M			0	0	4.76	0	0.64	0	0	0
NIE	Agic Equity & Convertible			0	0	0	0	0	0	0	0
NIM	Nuveen Maturities Fund	Finance	Closed-End Fund - Debt	0	-0.04	0	0	0	0	0	0
NINE	Nine Energy Service Inc			0	0	0	0	0	0	0	0
NIQ	Nuveen Intermediate Duration Q			0	0	0	0	0	0	0	0
NJR	Newjersey Resources Corp	Public Utilities	Oil/Gas Transmission	19.83	2.23	2.52	86553670	1.09	4.14	1.7	2.91
NJV	Nuveen New Jersey Muni Value Fund			0	0.84	3.82	0	0.57	0	0	0
NKE	Nike Inc	Consumer Non-Durables	Shoe Manufacturing	23.82	2.35	1.27	1631523000	0.72	2.86	2.7	7.75
NKG	Nuveen Georgia Divadv Fund 2			0	-0.09	4.33	0	0.56	0	0	0
NKX	Nuveen Insured California Tax-Free			0	0.05	5.05	0	0.79	0	0	0
NL	NL Industries	Basic Industries	Major Chemicals	10.29	1.36	0	48714280	0	-0.6	5.99	3
NLS	Nautilus Group	Consumer Non-Durables	Recreational Products/Toys	17.37	0.92	0	30786290	0	1.43	1.25	2.93
NLSN	Nielsen Holdings Plc	Miscellaneous	Business Services	28.11	1.37	3.46	356494700	1.36	2.11	2.19	3.34
NLY	Annaly Capital Management Inc	Consumer Services	Real Estate Investment Trusts	4.01	2.89	10.43	1087855000	1.2	-3.37	3.8	1.03
NLY-C	Annaly Capital Management Inc			0	0	0	0	0	0	0	0
NLY-D	Annaly Capital Management Inc			0	0	0	0	0	0	0	0
NLY-E	Annaly Capital Management Inc 7.625% Series E			0	0	0	0	0	0	0	0
NLY-F	Annaly Capital Management Inc Pfd			0	0	0	0	0	0	0	0
NLY-G	Annaly Capital Management Inc Pfd			0	0	0	0	0	0	0	0
NM	Navios Maritime Holdings Inc	Transportation	Marine Transportation	0	-2.88	0	116049400	0	-0.12	0.46	0.35
NM-G	Navios Maritime			0	0	0	0	0	0	0	0
NM-H	Navios Maritime Holdngs Inc			0	0	0	0	0	0	0	0
NMFC	New Mountain Finance Corporati			0	1.86	9.22	0	1.36	0	0	0
NMI	Nuveen Muni	Finance	Closed-End Fund - Debt	0	0.65	0	0	0	0	0	0
NMK-B	Niagara Mohawk Holdings Inc P	Public Utilities	Power Generation	0	0	0	0	0	0	0	0
NMK-C	Niagara Mohawk 3.60	Public Utilities	Power Generation	0	0	0	0	0	0	0	0
NMM	Navios Maritime Partners LP	Transportation	Marine Transportation	0	-0.25	0	150446100	0	-1.64	1.59	0.39
NMR	Nomura Holdings Inc ADR	Finance	Investment Bankers/Brokers/Service	9.28	0.63	3.31	3546689000	0.2	0	1.61	0.8
NMS	Nuveen Minnesota Municipal Inco			0	0	4.73	0	0.76	0	0	0
NMT	Nuveen Massachusetts Premium Fund	Finance	Closed-End Fund - Debt	0	0.07	0	0	0	0	0	0
NMY	Nuveen Maryland Premium Fund	Finance	Closed-End Fund - Debt	0	-0.11	0	0	0	0	0	0
NMZ	Nuveen Muni High Income Opportunity			0	0.85	6.02	0	0.81	0	0	0
NNA	Navios Maritime Acquisition Corp	Transportation	Marine Transportation	0	-0.2	16.39	150404800	0.2	-1.36	0.71	0.37
NNC	Nuveen North Carolina Premium Fund	Finance	Closed-End Fund - Debt	0	-0.15	0	0	0	0	0	0
NNI	Nelnet Inc	Finance	Finance: Consumer Services	9.54	6.17	0.95	41461340	0.56	-2.23	2.84	1.17
NNN	National Retail Properties	Consumer Services	Real Estate Investment Trusts	30.39	1.33	4.74	149320100	1.9	4.67	10.62	1.96
NNN-E	National Retail Properties Depo			0	0	0	0	0	0	0	0
NNN-F	National Retail Properties Inc			0	0	0	0	0	0	0	0
NNY	Nuveen New York Muni Value Fund	Finance	Closed-End Fund - Debt	0	0.7	0	0	0	0	0	0
NOA	North American Energy Partners	Energy	Oilfield Services/Equipment	98.78	0.04	1.63	26856790	0.06	5.06	0.51	0.84
NOAH	Noah Holdings Ltd	Finance	Investment Managers	21.56	1.8	0	56457850	0	0	5.34	3.74
NOC	Northrop Grumman Corp	Capital Goods	Industrial Machinery/Components	22.74	13.09	1.34	174091200	4	2.59	2.06	8.77
NOK	Nokia Corp	Technology	Radio And Television Broadcasting And Communications Equipment	0	-0.09	3.82	5651731000	0.18	0.66	0.95	1.31
NOM	Nuveen Missouri Premium Fund			0	0.21	4.22	0	0.67	0	0	0
NOMD	Nomad Foods Limited Ordinary Sh			33.26	0.45	0	172666700	0	1.04	1.12	1.58
NOV	National-Oilwell	Energy	Metal Fabrications	0	-6.03	0.59	380078200	0.2	-0.3	1.88	0.92
NOW	Servicenow Inc			0	-0.99	0	170683200	0	2.02	13.2	44.64
NP	Neenah Paper	Basic Industries	Paper	19.69	4.39	1.71	16772700	1.48	1.84	1.54	3.84
NPK	National Presto Industries	Capital Goods	Ordnance And Accessories	14.09	8.16	0.88	6965029	1	0	2.24	2.33
NPN	Nuveen Pennsylvania Muni Value Fund			0	0.66	3.88	0	0.59	0	0	0
NPO	Enpro Industries	Basic Industries	Metal Fabrications	94.94	0.85	1.09	21336950	0.88	3.84	1.46	4.62
NPTN	Neophotonics Corp	Technology	Semiconductors	0	-0.61	0	43637570	0	-0.4	0.68	1.14
NPV	Nuveen Virginia Premium Fund	Finance	Closed-End Fund - Debt	0	-0.15	0	0	0	0	0	0
NQ	Netqin Mobile Inc			0	-1.29	0	107805900	0	0	1.24	1.02
NQP	Nuveen Pennsylvania Investment	Finance	Closed-End Fund - Debt	0	1.06	0	0	0	0	0	0
NR	Newpark Resources	Energy	Metal Fabrications	0	-0.15	0	85607610	0	1.76	1.36	1.54
NRE	Northstar Realty Europe Corp C			0	-0.44	4.53	55259980	0.6	0	5.57	1.21
NRG	NRG Energy	Public Utilities	Electric Utilities: Central	0	-4.35	0.48	316495600	0.12	0.29	0.63	7.67
NRK	Nuveen Insured New York Tax-Free			0	1.51	4.87	0	0.64	0	0	0
NRP	Natural Resource Partners LP	Energy	Coal Mining	7.46	3.55	6.88	12232080	1.8	0	1	1.59
NRT	North European Oil Royality Trust	Energy	Oil & Gas Production	9.8	0.66	12.35	9190769	0.8	0	8.69	498.46
NRZ	New Residential Investment Corp			6.35	2.82	11.49	307434300	2	10.25	4.04	1.19
NS	Nustar Energy LP	Energy	Natural Gas Distribution	47.25	0.73	12.73	93023260	4.38	2.17	1.7	1.67
NS-A	Nustar Energy LP Pref Share			0	0	0	0	0	0	0	0
NS-B	Nustar Energy LP Cum Red Perp Pfd Ser B Fixed To			0	0	0	0	0	0	0	0
NS-C	Nustar Energy LP Cum Red Perp Pfd Ser C			0	0	0	0	0	0	0	0
NSA	National Storage Affiliates Tru			93.87	0.26	4.31	44081630	1.04	3.55	4.55	1.86
NSA-A	National Storage Affiliates Trust Pfd Cum Red BE			0	0	0	0	0	0	0	0
NSC	Norfolk Southern Corp	Transportation	Railroads	21.72	6.15	1.83	288215500	2.44	1.67	3.76	3.03
NSH	Nustar Gp Holdings Llc	Energy	Natural Gas Distribution	8.09	2.13	12.75	42950720	2.18	0.37	14.16	2.74
NSL	Nuveen Senior	Finance	Closed-End Fund - Debt	0	1.09	0	0	0	0	0	0
NSM	Nationstar Mortgage Holdngs I	Technology	Semiconductors	8.57	2.29	0	97959180	0	2.04	1.38	1.19
NSP	Insperity Inc	Technology	Professional Services	27.89	3.45	1.24	20872270	1.2	1.18	0.65	24.1
NSS	Nustar Logistics LP	Basic Materials	Steel & Iron	0	-0.05	0	78633840	0	0	3.87	3.49
NTB	Bank of Butterfield Ltd			24.79	1.53	3.36	54459350	1.28	2.27	4.86	2.7
NTC	Nuveen Connecticut Premium Fund	Finance	Closed-End Fund - Debt	0	-0.2	0	0	0	0	0	0
NTG	Tortoise MLP Fund	Basic Materials	Oil & Gas Drilling & Exploration	0	1.86	0	0	0	0	0	0
NTP	Nam Tai Electronics			0	-0.079	2.32	36574740	0.28	0	184.275	1.774
NTR	Nutrien Ltd	Finance	Mortgage Investment	0	-1.786	25	18268	0.24	0	0	0.31
NTX	Nuveen Texas Quality	Finance	Closed-End Fund - Debt	0	-0.01	0	0	0	0	0	0
NTZ	Natuzzi S.P.A.	Consumer Durables	Home Furnishings	0	-0.43	0	57144280	0	0	0.21	0.76
NUE	Nucor Corp	Basic Industries	Steel/Iron Ore	16.7	3.56	2.53	319381400	1.51	0.78	1.05	2.28
NUM	Nuveen Michigan Quality	Finance	Closed-End Fund - Debt	0	-0.05	4.69	0	0.64	0	0	0
NUO	Nuveen Ohio Quality	Finance	Closed-End Fund - Debt	0	-0.07	4.66	0	0.7	0	0	0
NUS	Nu Skin Enterprises	Health Care	Other Pharmaceuticals	21.21	2.99	2.28	52980130	1.44	2.3	1.53	4.78
NUV	Nuveen Muni Value Fund	Finance	Closed-End Fund - Debt	0	0.59	0	0	0	0	0	0
NUW	Nuveen Muni Value Fund			0	0	0	0	0	0	0	0
NVG	Nuveen Insured Divadv Fund			0	0.5	5.77	0	0.87	0	0	0
NVGS	Navigator Holdings			30.15	0.34	0	55530730	0	3.97	1.94	0.6
NVO	Novo Nordisk A/S	Consumer Durables	Major Pharmaceuticals	19.91	2.49	1.91	2480202000	0.95	2.42	6.57	15.49
NVR	NVR Inc	Capital Goods	Homebuilding	25.63	126.4	0	3743827	0	1.18	1.96	7.82
NVRO	Nevro Corp			0	-1.38	0	29489380	0	-3.02	9.29	10.71
NVS	Novartis Ag	Consumer Durables	Major Pharmaceuticals	29.47	2.74	3.36	2342914000	2.72	2.69	3.85	2.71
NVTA	Invitae Corp			0	-2.73	0	43544560	0	-0.46	9.34	5.59
NWE	Northwestern Corp	Public Utilities	Power Generation	17.17	3.45	3.55	48463360	2.1	6.71	2.2	1.65
NWHM	New Home Co Llc			10.6	1.04	0	20875230	0	0.47	0.3	0.94
NWL	Newell Rubbermaid Inc	Consumer Non-Durables	Plastic Products	15.97	2.5	2.28	490000000	0.92	1.41	1.28	1.59
NWN	Northwest Natural Gas Company	Public Utilities	Oil/Gas Transmission	29.91	2.23	2.86	28721020	1.89	7.66	2.51	2.19
NWY	New York & Company	Consumer Services	Clothing/Shoe/Accessory Stores	0	-0.19	0	63212440	0	0	0.13	1.5
NX	Quanex Building Products Corp	Capital Goods	Metal Fabrications	56.62	0.39	0.72	34457080	0.16	1.44	0.87	1.96
NXC	Nuveen California Tax-Free Income	Finance	Closed-End Fund - Debt	0	0.04	0	0	0	0	0	0
NXJ	Nuveen New Jersey Divadv Fund			0	1.46	5.05	0	0.7	0	0	0
NXN	Nuveen Insured New York Tax-Free	Finance	Closed-End Fund - Debt	0	0.06	0	0	0	0	0	0
NXP	Nuveen Tax Free Income Portfolio	Finance	Closed-End Fund - Debt	0	0.09	0	0	0	0	0	0
NXQ	Nuveen Tax Free Income Portfolio II	Finance	Closed-End Fund - Debt	0	0.11	0	0	0	0	0	0
NXR	Nuveen Tax Free Income Portfolio III	Finance	Closed-End Fund - Debt	0	0.07	0	0	0	0	0	0
NXRT	Nexpoint Residential Trust Inc			45.29	0.53	3.74	21042820	0.88	-47.2	3.6	2.54
NYC-A	New York Community Bancorp Inc			0	0	0	0	0	0	0	0
NYC-U	New York Community Bancorp Inc			0	0	0	0	0	0	0	0
NYCB	New York Community Bancorp			13.98	0.92	6.6	488716000	0.84	-48.46	4.51	1
NYL.A	NRG Yield Inc Class A			0	0	0	0	0	0	0	0
NYLD	NRG Yield Inc			40.74	0.46	6.04	98395720	1.12	0	1.81	0.99
NYRT	New York REIT Inc			0	-0.5	0	167108800	0	0	7.19	1.35
NYT	New York Times Company	Consumer Services	Newspapers/Magazines	49.24	0.39	0.83	161757100	0.16	2.13	1.95	3.53
NYV	Nuveen New York Muni Value Fund 2			0	0.886	3.99	0	0.6	0	0	0
NZF	Nuveen Divadv Fund 3			0	0.61	5.93	0	0.89	0	0	0
O	Realty Income Corp	Consumer Services	Real Estate Investment Trusts	46.13	1.17	4.59	274059000	2.54	7.02	12.59	2.09
OA	Orbital Atk Inc			27.75	4.8	0.96	57614400	1.28	2.15	1.7	3.93
OAK	Oaktree Capital Group Llc			10.27	4.58	11.08	64187040	5.24	0.96	2.01	3.36
OAK-A	Five Oaks Investment Corp 8.75			0	0	0	0	0	0	0	0
OAKS	Five Oaks Investment Corp			7.07	0.59	14.42	22139420	0.6	-0.61	3.4	0.75
OAS	Oasis Petroleum Inc	Energy	Oil & Gas Production	0	-0.22	0	236929900	0	0.35	2.39	0.69
OBE	Obsidian Energy Ltd			0	-0.73	0	504230000	0	0	0	0
OC	Owens Corning Inc	Capital Goods	Industrial Machinery/Components	22.81	3.48	1.01	111195100	0.8	1.32	1.47	2.22
OCIP	Oci Partners LP			0	-0.19	4.9	86997160	0.35	-0.93	2.08	4.27
OCN	Ocwen Financial Corp	Finance	Finance: Consumer Services	0	-0.63	0	130858000	0	-1.33	0.35	0.75
ODC	Oil-Dri Corporation of America	Consumer Durables	Miscellaneous manufacturing industries	30.52	1.47	2.13	7295966	0.92	0	1.2	2.5
OEC	Orion Engineered Carbons S.A R			25.24	0.94	3.34	59493670	0.79	1.32	1.03	18.51
OFC	Corporate Office Properties	Consumer Services	Real Estate Investment Trusts	44.12	0.73	3.53	98880600	1.1	5.06	5.34	2.28
OFG	Oriental Financial Group	Finance	Major Banks	8.06	1.1	2.61	43947190	0.24	1.03	1.34	0.53
OFG-A	Oriental Fin Mips A	Finance	Major Banks	0	0	0	0	0	0	0	0
OFG-B	Oriental Finl Pfd B			0	0	0	0	0	0	0	0
OFG-D	Oriental Financial Group Inc			0	0	0	0	0	0	0	0
OGE	Oge Energy Corp	Public Utilities	Electric Utilities: Central	19.41	1.91	3.61	199838200	1.33	2.18	3.17	2.11
OGS	One Gas Inc			26.63	2.87	2.23	52204630	1.68	4.21	2.62	2.03
OHI	Omega Healthcare Investors	Consumer Services	Real Estate Investment Trusts	16.75	1.89	8.3	197165300	2.6	1.12	6.67	1.61
OI	Owens-Illinois	Consumer Durables	Containers/Packaging	17.33	1.38	0	162693400	0	0.98	0.58	5.77
OIA	Invesco Muni Income Trust	Finance	Closed-End Fund - Debt	0	0.2	0	0	0	0	0	0
OIB.C	Oi S.A.			0	0	0	0	0	0	0	0
OII	Oceaneering International	Energy	Oilfield Services/Equipment	0	-0.29	3.1	98214290	0.6	39.86	0.95	1.27
OIS	Oil States International	Energy	Metal Fabrications	0	-1.06	0	51044080	0	3.12	1.67	0.96
OKE	Oneok Inc	Public Utilities	Oil & Gas Production	33.88	1.6	5.58	379992600	2.98	3.24	1.94	3.75
OLN	Olin Corp	Basic Industries	Major Chemicals	137.74	0.26	2.26	166384200	0.8	1.89	0.99	2.6
OLP	One Liberty Properties	Consumer Services	Real Estate Investment Trusts	20.81	1.18	7.01	18628920	1.72	0	6.02	1.48
OMA.U	One Madison Group			0	0	0	0	0	0	0	0
OMAA	Om Asset Management Plc			0	0	0	0	0	0	0	0
OMAM	Om Asset Management Ltd			19.81	0.79	2.3	109763900	0.36	0.73	2.22	14.53
OMC	Omnicom Group Inc	Technology	Advertising	13.64	5.03	3.13	230746800	2.2	1.73	1.06	7.2
OMF	Onemain Holdings Inc			33.39	0.93	0	135413300	0	0.94	2.27	1.32
OMI	Owens & Minor	Health Care	Medical Specialities	16.57	1.57	3.95	61036470	1.03	4.03	0.18	1.7
OMN	Omnova Solutions Inc	Basic Industries	Specialty Chemicals	0	-0.14	0	44866960	0	1.14	0.65	4.02
OMP	Oasis Midstream Partners LP			0	0	0	13750000	0	0	0	0
ONDK	On Deck Capital Inc			0	-0.91	0	73133190	0	-2.84	2.11	1.38
OOMA	Ooma Inc			0	-0.7	0	18472040	0	-5.15	1.72	4.84
OPP	Rivernorth/Doubleline Strategic Opportunity Fund			0	0	0	0	0	0	0	0
OPY	Oppenheimer Holdings	Finance	Investment Bankers/Brokers/Service	0	-0.65	2.37	13241000	0.44	12.4	0.29	0.49
OR	Osisko Gold Royalties Ltd			39.44	0.32	1.3	156597800	0.16	0	35.29	1.32
ORA	Ormat Technologies	Public Utilities	Electric Utilities: Central	29.89	2.19	0.5	49916040	0.32	2.22	4.45	2.81
ORAN	Orange Ads			288.39	0.06	4.15	2658823000	0.66	0	0.86	1.17
ORC	Orchid Island Capital Inc			0	-0.23	16.72	45303290	1.68	0	151.01	1.07
ORCL	Oracle Corp			22.13	2.3	1.52	4172956000	0.76	1.94	5.46	3.74
ORI	Old Republic International Corp	Finance	Property-Casualty Insurers	12.29	1.59	3.84	261025600	0.76	-1.03	0.86	1.11
ORN	Orion Group Holdings Inc	Basic Industries	Military/Government/Technical	0	-0.21	0	28202780	0	23.83	0.35	0.9
OSB	Norbord Inc			11.6	3.04	4.44	85957450	1.62	0.32	1.62	4.01
OSG	Overseas Shipholding Group Inc	Transportation	Marine Transportation	0	-4.14	0	75034940	0	0	0.41	0.67
OSK	Oshkosh Truck Corp	Capital Goods	Auto Manufacturing	27.01	3.37	0.93	74818720	0.84	1.53	1.02	3.11
OSLE	Oaktree Specialty Lending Corp			0	-0.105	0	2999921	0	0	0	0
OUT	Outfront Media Inc			31.56	0.75	6.18	138747900	1.44	9.14	2.14	2.73
OXM	Oxford Industries	Consumer Non-Durables	Apparel	22.55	2.89	1.65	16865990	1.08	1.82	1.06	2.69
OXY	Occidental Petroleum Corp	Energy	Oil & Gas Production	458.1	0.14	4.77	764642600	3.08	1.16	4.31	2.35
OZM	Och-Ziff Capital Management	Finance	Investment Managers	0	-0.41	2.17	185216800	0.08	0.1	0.95	0
P	Pandora Media Inc			0	-2.43	0	243055600	0	-0.59	1.23	8.23
PAA	Plains All American Pipeline LP	Energy	Natural Gas Distribution	15.19	1.3	6.2	724733400	1.2	0.26	0.59	1.57
PAC	Grupo Aeroportuario Del Pacifico	Transportation	Aerospace	20.14	4.74	2.65	52592980	2.48	4.35	8.52	4.66
PAG	Penske Automotive Group	Consumer Durables	Automotive Aftermarket	11.39	4.2	2.69	86001260	1.32	1.28	0.21	2.13
PAGP	Plains Gp Holdings LP			0	-0.27	6.02	153465300	1.2	-0.43	0.13	1.19
PAGS	Pagseguro Digital Ltd. Class A			0	0	0	0	0	0	0	0
PAH	Platform Specialty Products Corp			0	-0.4	0	287045700	0	7.46	0.86	1.11
PAI	Pacific American Income Shares	Finance	Closed-End Fund - Debt	0	1.46	0	0	0	0	0	0
PAM	Pampa Energia S.A.	Public Utilities	Electric Utilities: Central	46.52	1.45	0	73387700	0	1.2	1.62	6.73
PANW	Palo Alto Networks Inc			0	-2.39	0	91845090	0	1.9	7.76	17.92
PAR	Par Technology Corp	Miscellaneous	Office Equipment/Supplies/Services	32.86	0.32	0	15917700	0	0	0.63	2.12
PAY	Verifone Systems	Miscellaneous	Office Equipment/Supplies/Services	0	-1.63	0	112016300	0	10.63	1.18	2.91
PAYC	Paycom Software Inc			88.95	0.92	0	57919770	0	2.6	12.26	32.35
PB	Prosperity Bancshares			16.94	3.95	2.14	69496340	1.44	4.99	6.48	1.25
PBA	Pembina Pipeline Cor			31.11	1.05	5.35	402930400	1.7	1.33	3.21	2.25
PBB	Prospect Capital Corp			0	0	0	0	0	0	0	0
PBF	PBF Energy Inc	Finance	Closed-End Fund - Debt	0	-0.43	4.28	109725700	1.2	2.31	0.16	1.67
PBFX	PBF Logistics LP			8.92	2.21	9.72	41891880	1.88	-32.3	3.48	0
PBH	Prestige Brand Holdings	Consumer Durables	Major Pharmaceuticals	23.15	2.03	0	52912310	0	1.81	2.65	2.86
PBI	Pitney Bowes Inc	Miscellaneous	Office Equipment/Supplies/Services	27.23	0.51	5.38	186868700	0.75	2.08	0.77	89.94
PBI-B	Pitney Bowes Inc .6.70% Notes			0	0	0	0	0	0	0	0
PBR	Petroleo Brasileiro S.A.- Petrobras	Energy	Oil & Gas Production	0	-0.44	0	6521901000	0	-1.06	0.85	0.83
PBR.A	Petroleo Brasileiro S.A.- Petrobras	Energy	Oil & Gas Production	0	0	0	0	0	0	0	0
PBT	Permian Basin Royalty Trust	Energy	Oil & Gas Production	14.53	0.63	7.1	46608040	0.65	0	13.72	760
PCF	Putnam High Income Bond Fund	Finance	Closed-End Fund - Debt	0	1.75	0	0	0	0	0	0
PCG	Pacific Gas & Electric Co	Public Utilities	Power Generation	14.09	4.06	3.7	512865400	2.12	6.61	1.61	1.56
PCI	Pimco Dynamic Credit Income Fun			0	0	0	0	0	0	0	0
PCK	Pimco California Muni II	Finance	Closed-End Fund - Debt	0	0.04	0	0	0	0	0	0
PCM	Pimco Commercial Mortgage Securities	Finance	Closed-End Fund - Debt	0	1.27	0	0	0	0	0	0
PCN	Pimco Corporate	Finance	Closed-End Fund - Debt	0	2.44	0	0	0	0	0	0
PCQ	Pimco California Muni	Finance	Closed-End Fund - Debt	0	0.15	0	0	0	0	0	0
PDI	Pimco Dynamic Income Fund			0	0	0	0	0	0	0	0
PDM	Piedmont Office Realty Trust	Consumer Services	Building operators	50	0.38	4.37	145454500	0.84	9.61	4.82	1.34
PDS	Precision Drilling Corp	Energy	Oil & Gas Production	0	-0.39	0	293236200	0	0.39	0.74	0.43
PDT	John Hancock Premium Dividend Fund	Finance	Closed-End Fund - Debt	0	2.13	0	0	0	0	0	0
PE	Parsley Energy			141.34	0.18	0	247826100	0	1.95	8.64	1.32
PEB	Pebblebrook Hotel Trust	Consumer Services	Real Estate Investment Trusts	129.78	0.28	4.28	68926870	1.52	0.45	3.07	1.62
PEB-C	Pebblebrook Hotel Trust			0	0	0	0	0	0	0	0
PEB-D	Pebblebrook Hotel Trust			0	0	0	0	0	0	0	0
PEG	Public Service Enterprise Group Inc	Public Utilities	Power Generation	55.61	0.89	3.48	505960800	1.72	12.71	2.7	1.93
PEI	Pennsylvania Real Estate Investment	Consumer Services	Real Estate Investment Trusts	0	-1.32	8.43	69826570	0.84	-12.31	1.77	1.09
PEI-B	Pennsylvania Real Estate Inves			0	0	0	0	0	0	0	0
PEI-C	Pennsylvania Real Estate Investment Trust Red Pe			0	0	0	0	0	0	0	0
PEI-D	Pennsylvania Real Estate Investment Trust Pfd			0	0	0	0	0	0	0	0
PEN	Penumbra Inc			679.39	0.15	0	33814020	0	-71.69	11.15	8.79
PEO	Adams Natural Resources Fund Inc.	Finance	Closed-End Fund - Equity	0	-0.11	0	28550850	0	0	33.27	0.9
PER	Sandridge Permian Trust	Technology	Information Technology Services	5.91	0.47	17.31	52501820	0.48	0	5.07	1.09
PES	Pioneer Energy Services Corp			0	-1.62	0	77373690	0	0.1	0.42	0.6
PF	Pinnacle Foods Inc			35.27	1.53	2.42	118766200	1.3	1.93	2.04	3.29
PFD	Flaherty & Crumrine Preferred Inc	Finance	Closed-End Fund - Debt	0	0.82	0	0	0	0	0	0
PFE	Pfizer Inc	Consumer Durables	Major Pharmaceuticals	26.04	1.37	3.58	5947472000	1.28	2.4	4.06	3.64
PFGC	Performance Food Group Co			29.95	0.93	0	104129300	0	1.26	0.17	3.04
PFH	Cabco TR Jcp 7.625	Finance	Finance: Consumer Services	0	0	0	0	0	0	0	0
PFK	Prudential Financial Inflation-Linked	Finance	Life Insurance	0	5.75	0	3000000	0	0	0	0
PFL	Pimco Income Strategy Fund	Finance	Closed-End Fund - Debt	0	1.97	0	0	0	0	0	0
PFN	Pimco Income Strategy Fund II	Finance	Closed-End Fund - Equity	0	1.68	0	0	0	0	0	0
PFO	Flaherty & Crumrine Preferred Fund	Finance	Closed-End Fund - Debt	0	0.69	0	0	0	0	0	0
PFS	Provident Financial Services	Finance	Savings Institutions	19.56	1.45	2.92	64527500	0.8	1.84	5.55	1.38
