Symbol	Name	Sector	Industry	PE	EPS	DivYield	Shares	DPS	PEG	PtS	PtB
MGEN	Miragen Therapeutics Inc			0	-1.14	0	21482510	0	0	65.92	4.19
MGI	Moneygram Intl			32.51	0.49	0	54213920	0	0.98	0.53	0
MGIC	Magic Software Entpr	Technology	Computer Software: Prepackaged Software	32.41	0.27	2.92	44132570	0.26	1.03	1.67	1.91
MGLN	Magellan Health	Health Care	Hospital/Nursing Management	24.13	3.51	0	23716810	0	0.92	0.38	1.75
MGNX	Macrogenics			0	-4.19	0	36797940	0	0.01	56.93	2.96
MGPI	MGP Ingredients Inc	Consumer Non-Durables	Packaged Foods	34.02	1.91	0.25	16730620	0.16	2.55	3.24	6.74
MGRC	Mcgrath Rentcorp	Technology	Diversified Commercial Services	26.15	1.75	2.3	24054230	1.04	2.4	2.51	2.69
MGYR	Magyar Bancorp Inc	Finance	Savings Institutions	55.23	0.22	0	5819753	0	0	3.87	1.45
MHLD	Maiden Holdings Ltd	Finance	Property-Casualty Insurers	0	-0.61	7.14	86620110	0.6	1.34	0.25	0.7
MICT	Micronet Enertec Tec			0	-1.14	0	7235294	0	0	0.25	1.14
MICTW	Micronet Enertec Wrt			0	0	0	0	0	0	0	0
MIDD	Middleby Corp	Technology	Industrial Machinery/Components	21.93	5.34	0	57638120	0	2.53	2.98	4.76
MIII	M III Acquisition Corp			1402.86	0.01	0	5243381	0	0	0	10.27
MIIIU	M III Acquisition			0	0	0	0	0	0	0	0
MIIIW	M III Acquisition Corp WT			0	0	0	0	0	0	0	0
MIK	The Michaels Comp			10.42	1.92	0	181090500	0	0.78	0.73	0
MILN	G-X Millennials Thematic ETF			0	0	0	0	0	0	0	0
MIME	Mimecast Limited Ord			0	-0.14	0	56694430	0	20.28	8.5	19.96
MIND	Mitcham Industries Inc	Technology	Diversified Commercial Services	0	-2.16	0	12079510	0	-0.17	0.79	0.6
MINDP	Mitcham Industries Inc			0	-2.16	9.9	12081140	2.25	0	5.5231	4.1396
MINI	Mobile Mini Inc	Capital Goods	Metal Fabrications	29.19	1.15	2.67	44047620	0.91	2.17	2.93	1.96
MITK	Mitek Systems Inc			154.24	0.06	0	33584620	0	1.61	7.17	6.54
MITL	Mitel Networks Corp	Technology	Radio And Television Broadcasting And Communications Equipment	0	-1.68	0	118604600	0	0.5	1.07	3.07
MKSI	Mks Instruments Inc	Capital Goods	Industrial Machinery/Components	22.2	4.81	0.66	54281700	0.7	0.54	3.37	4.02
MKTX	Marketaxess Holdings	Finance	Investment Bankers/Brokers/Service	46.18	3.8	0.74	37530610	1.32	2.24	17.45	13.44
MLAB	Mesa Labs Inc	Capital Goods	Industrial Machinery/Components	57.81	2.78	0.41	3758005	0.64	0	6.12	5.77
MLCO	Melco Resorts & Entertainment			45.12	0.52	1.55	489261200	0.36	3.51	2.32	4.11
MLHR	Miller Herman Inc	Consumer Durables	Office Equipment/Supplies/Services	17.5	2	2.05	59714280	0.72	0.31	0.93	3.45
MLNK	Moduslink Global	Miscellaneous	Business Services	0	-0.47	0	55258240	0	0	0.23	1.61
MLNT	Melinta Therapeutics Inc			0	0	0	0	0	0	0	0
MLNX	Mellanox Technologies	Technology	Semiconductors	6635.71	0.01	0	50376750	0	1.53	2.72	2.29
MLVF	Malvern Bncp	Finance	Banks	14.49	1.92	0	6438849	0	0	7.87	1.79
MMAC	Mma Capital Mngt			6.03	4.09	0	5851822	0	0	3.92	1.12
MMDM	Modern Media Acquisition Corp			0	-0.02	0	6377301	0	0	0	12.44
MMDMR	Modern Media Acquisition Corp Right			0	0	0	0	0	0	0	0
MMDMU	Modern Media Acquisition Corp Unit			0	0	0	0	0	0	0	0
MMDMW	Modern Media Acquisition Corp Warrant			0	0	0	0	0	0	0	0
MMLP	Martin Midstrm LP	Energy	Oil Refining/Marketing	19	0.84	12.42	38452200	2	11.67	0.72	1.9
MMSI	Merit Medical Sys	Health Care	Medical/Dental Instruments	52.71	0.7	0	50000000	0	3.34	2.84	2.86
MMYT	Makemytrip Ltd	Consumer Services	Transportation Services	0	-2.46	0	97228140	0	-0.19	4.3	1.33
MNDO	Mind C.T.I. Ltd	Technology	EDP Services	10.92	0.25	11.76	19294120	0.32	0	2.9	2.91
MNGA	Magnegas Corp			0	-2.603	0	12175740	0	0	1.3622	0.4703
MNKD	Mannkind Corp	Consumer Durables	Major Pharmaceuticals	2.54	1.33	0	104682500	0	-0.14	2.05	0
MNLO	Menlo Therapeutics Inc.			0	0	0	0	0	0	0	0
MNOV	Medicinova Inc	Consumer Durables	Major Pharmaceuticals	0	-0.29	0	35067960	0	-0.91	0	6.66
MNRO	Monro Muffler Brak	Consumer Services	Automotive Aftermarket	26.38	1.88	1.45	32694250	0.72	1.46	1.52	2.73
MNST	Monster Beverage Cp	Consumer Services	Beverages - Soft Drinks	42.93	1.32	0	568105700	0	1.95	10.1	8.54
MNTA	Momenta Pharma	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	0	-0.64	0	73793100	0	0	9.2	2.7
MNTX	Manitex Intl Inc	Technology	Industrial Machinery/Components	0	-2.48	0	16555800	0	1.66	0.54	2.02
MOBL	Mobileiron Inc			0	-0.63	0	74647890	0	0	1.52	10.64
MOFG	Midwestone Fnl Gp	Finance	Major Banks	17.69	2.06	1.85	12217880	0.68	2.51	3.92	1.31
MOMO	Momo Inc Ads			23.08	1.27	0	197417600	0	0.36	5.89	7.15
MORN	Morningstar Inc	Finance	Investment Managers	22.84	3.81	1.04	42509190	0.92	0	4.44	5.1
MOSY	Mosys Inc	Technology	Semiconductors	0	-4.158	0	8001241	0	-0.01	1.0118	0.6435
MOXC	Moxian Inc			0	-0.23	0	67008330	0	0	3366.98	0
MPAA	Motorcar Parts Amer	Energy	Industrial Machinery/Components	15.06	1.93	0	18635130	0	0.53	1.239	2.092
MPAC	Matlin & Partners Acquisition Corporation Class	Consumer Durables	Containers/Packaging	1625	0.01	0	9520000	0	0	0	18.65
MPACU	Matlin & Partners Acquisition Corporation Units			0	0	0	0	0	0	0	0
MPACW	Matlin & Partners Acquisition Corporation Warran			0	0	0	0	0	0	0	0
MPB	Mid Penn Bancorp Inc	Finance	Major Banks	14.76	1.97	1.79	4237931	0.52	0	2.98	1.62
MPCT	Ishares Global Impact ETF			0	0	0	0	0	0	0	0
MPVD	Mountain Prv Dmds			0	-0.05	0	160232100	0	0	20.08	1.72
MPWR	Monolithic Power Sys	Technology	Semiconductors	85.25	1.42	0.7	41359910	0.8	1.99	11.25	10.03
MRAM	Everspin Technologies Inc			0	-1.87	0	12674200	0	-0.41	4.3	7.41
MRBK	Meridian Bank	Finance	Regional - Mid-Atlantic Banks	16.16	2.303	2.74	123481	0	0	0	0
MRCC	Monroe Capital Corpo			0	1.23	9.22	0	1.4	2.09	0	0
MRCY	Mercury Sys Inc	Capital Goods	Electrical Products	86.19	0.58	0	48009600	0	3.09	5.86	3.18
MRDN	Meridian Waste Solutions Inc			0	-4.658	0	9355488	0	0	0.219	0
MRDNW	Meridian Waste Solutions Inc Warrants			0	0	0	0	0	0	0	0
MRLN	Marlin Business Serv	Finance	Major Banks	19.77	1.21	2.34	12217990	0.56	1.71	3.95	2.06
MRNS	Marinus Pharma CS			0	-1.1	0	26075130	0	0	0	7.28
MRSN	Mersana Therapeutics Inc			0	-16.23	0	22713040	0	0	0	0
MRTN	Marten Transport L	Transportation	Trucking Freight/Courier Services	32.15	0.62	0.51	54500000	0.1	3.19	1.57	2.37
MRTX	Mirati Therapeutics			0	-3.38	0	24969230	0	0	0	3.81
MRUS	Merus N.V. CS			0	-5.48	0	19396160	0	0	36.17	3.52
MRVL	Marvell Tech Group	Technology	Semiconductors	35.74	0.52	1.3	495661600	0.24	1.01	3.83	2.3
MSBF	MSB Financial	Finance	Savings Institutions	48.4418	0.361	0	5541101	0	0	7.3576	1.2983
MSBI	Midland Sts BNC			16.9	1.92	2.46	19095110	0.8	2.72	3.84	1.53
MSCC	Microsemi Corp	Technology	Semiconductors	53.33	0.99	0	115771500	0	0.53	3.4	3.26
MSDI	Monster Digital Inc			0	-0.892	0	9347680	0	0	1.9416	0
MSDIW	Monster Digital Warrant			0	0	0	0	0	0	0	0
MSEX	Middlesex Water Co	Public Utilities	Water Supply	33.75	1.33	2	16336990	0.9	11.13	5.47	3.27
MSFG	Mainsource Finl Grp	Finance	Major Banks	21.09	1.84	1.77	25576040	0.68	2.34	5.35	1.9
MSFT	Microsoft Corp	Technology	Computer Software: Prepackaged Software	30.93	2.71	2	7702303000	1.68	2.24	6.74	8.39
MSON	Misonix Inc	Capital Goods	Medical Specialities	0	-0.201	0	9357178	0	0	3.483	3.375
MSTR	Microstrategy Cl A	Technology	Computer Software: Prepackaged Software	19.46	7.24	0	11429790	0	3.26	3.16	2.74
MTBC	Medical Transc Bl			0	-1.07	0	11451610	0	0	1.12	2.98
MTBCP	Mtbc 11% Sr A Prf ST			0	-1.07	10.85	11450850	2.75	0	9.62	25.73
MTCH	Match Group Inc CS			37	0.7	0	262206800	0	2.58	5.1	10.23
MTECU	Mtech Acquisition Corp. Unit			0	0	0	0	0	0	0	0
MTEM	Molecular Templates Inc			0	-41.61	0	26881070	0	0	0	0
MTEX	Mannatech Inc	Consumer Durables	Specialty Chemicals	58.627	0.244	3.44	2710940	0.5	0	0.22	0.967
MTFB	Motif Bio Plc			0	-4.6	0	13142860	0	0	0	25.21
MTFBW	Motif Bio Plc Warrants To Purchase Adrs			0	0	0	0	0	0	0	0
MTGE	American Cap Mtg Inv			8.53	2.22	9.56	45796830	1.8	4.57	5.43	0.94
MTGEP	Amrcn Cap Mt Sr A PS			11.67	2.22	7.75	45910490	2.03	0	7.56	1.31
MTLS	Materialise Nv Ads			0	-0.03	0	47324750	0	-4.13	4.77	7.75
MTP	Midatech Pharma Ads			0	-1.27	0	24359710	0	0	3.68	0.74
MTRX	Matrix Service Co	Basic Industries	Engineering & Construction	0	-0.01	0	26722300	0	2.31	0.31	1.14
MTSC	M T S Systems Cp	Capital Goods	Industrial Machinery/Components	40.24	1.31	2.29	16954940	1.2	2.45	1.11	2.1
MTSI	Macom Technology S	Technology	Computer Peripherals	0	-2.65	0	64339150	0	0.83	3.63	3.19
MTSL	Mer Telemanagement Solutions Ltd	Public Utilities	Telecommunications Equipment	0	-1.99	0	2918660	0	0	0.52	6.18
MU	Micron Technology	Technology	Semiconductors	9.26	4.41	0	1108935000	0	-0.29	2.22	2.42
MUDSU	Mudrick Capital Acquisition Corporation Unit			0	0	0	0	0	0	0	0
MVBF	Mvb Financial Corp			0	0	0	0	0	0	0	0
MVIS	Microvision	Capital Goods	Industrial Machinery/Components	0	-0.33	0	71594710	0	-0.47	18.47	44.53
MXIM	Maxim Integrated	Technology	Semiconductors	26.3	1.98	2.77	282120200	1.44	1.51	6.39	6.68
MXWL	Maxwell Technologies	Energy	Industrial Machinery/Components	0	-1.2	0	35525060	0	-0.24	1.45	1.48
MYGN	Myriad Genetics Inc	Health Care	Biotechnology: In Vitro & In Vivo Diagnostic Substances	109.28	0.32	0	68559960	0	3	3.01	2.98
MYL	Mylan Nv Ord Shs	Consumer Durables	Major Pharmaceuticals	31	1.24	0	536375500	0	1.59	1.72	1.61
MYND	Mynd Analytics Inc			0	-2.72	0	4239193	0	0	0	0
MYNDW	Mynd Analytics Inc Warrant			0	0	0	0	0	0	0	0
MYOK	Myokardia Inc Cm ST			0	-0.65	0	31481480	0	0	26.88	9.37
MYOS	Myos Rens Tech			0	-0.75	0	5846154	0	0	29.96	1.62
MYRG	MYR Group Inc	Public Utilities	Water Supply	31.62	1.01	0	16490890	0	5.07	0.4	1.93
MYSZ	My Size Inc			0	-0.209	0	17607470	0	0	0	0
MZOR	Mazor Robotics Ads			0	-0.78	0	24182560	0	-2.94	27.94	21.84
NAII	Natural Alternativ	Consumer Durables	Specialty Chemicals	9.82	1.09	0	6605608	0	0	0.57	1.14
NAKD	Naked Brand Group CS			0	-1.23	0	10341090	0	0	5.85	2.77
NANO	Nanometrics Inc	Capital Goods	Industrial Machinery/Components	15.06	1.88	0	25494880	0	2.05	2.95	2.69
NAOV	Nanovibronix Inc			0	0	0	0	0	0	0	0
NATH	Nathan's Famous In	Consumer Services	Restaurants	49.6	1.62	0	4178993	0	0	3.38	0
NATI	Natl Instruments Cor	Technology	Computer Software: Prepackaged Software	62.08	0.74	1.89	130558000	0.84	3.01	4.62	5.09
NATR	Nature S Sunshine	Consumer Durables	Major Pharmaceuticals	0	-0.03	0	18892230	0	0	0.58	1.46
NAUH	National American Un	Consumer Services	Other Consumer Services	0	-0.33	15	24229630	0.18	0	0.34	1.16
NAVG	Navigators Grp Inc	Finance	Property-Casualty Insurers	20.74	2.83	0.41	29471890	0.24	5.58	1.39	1.38
NAVI	Navient Cp	Miscellaneous	Business Services	6.55	1.81	5.36	270886100	0.64	-1.8	1.79	0.92
NBEV	New Age Beverages Corp			137.06	0.02	0	34330470	0	0	1.61	1.45
NBIX	Neurocrine Bioscienc	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	0	-2.52	0	88187960	0	1.78	826.51	15.16
NBN	Northeast Bncp	Finance	Major Banks	19.2	1.38	0.15	8844151	0.04	0	4.15	1.89
NBRV	Nabriva Therape Ads			0	-11.49	0	26838240	0	-0.04	24.71	3
NBTB	NBT Bancorp Inc	Finance	Major Banks	20.83	1.86	2.37	43624160	0.92	3.95	4.69	1.79
NCBS	Nicolet Bnkshr			18.62	3.14	0	9861963	0	0	4.6	1.79
NCMI	National Cinemedia	Consumer Services	Advertising	21.53	0.32	12.63	60613940	0.88	-3.8	0.99	0
NCNA	Nucana Plc ADR			0	-0.4	0	31811200	0	0	0	0
NCOM	National Commerce			23.44	1.79	0	14069920	0	0	6.13	1.66
NCSM	Ncs Multistage Holdings Inc			954.09	0.02	0	43555030	0	0.61	5.69	2.69
NCTY	The9 Ltd	Miscellaneous	Business Services	0	-4.34	0	57282210	0	0	5.9256	0
NDAQ	Nasdaq Inc	Finance	Investment Bankers/Brokers/Service	54.97	1.32	2.1	166851000	1.52	1.85	3.11	2.16
NDLS	Noodles & Co Cla			0	-2.95	0	41111110	0	-28.53	0.38	4.16
NDRA	Endra Life Sciences Inc			0	-3.33	0	3907692	0	0	18.53	1.37
NDRAW	Endra Life Sciences Inc Warrants			0	0	0	0	0	0	0	0
NDSN	Nordson Corp	Capital Goods	Industrial Machinery/Components	25.09	5.03	0.96	57704500	1.2	1.92	3.66	6.76
NEBUU	Nebula Acquisition Corporation Unit			0	0	0	0	0	0	0	0
NEO	Neogenomics Inc			0	-0.33	0	79387510	0	3.28	2.72	4.01
NEOG	Neogen Cp	Health Care	Biotechnology: In Vitro & In Vivo Diagnostic Substances	67.71	1.19	0	38227630	0	4.06	8.23	6.3
NEON	Neonode Inc		Business Software & Services	0	-0.09	0	48847460	0	-0.92	6.13	20.18
NEOS	Neos Therapeutics			0	-4.3	0	28079600	0	-0.04	18.06	10.86
NEPT	Neptune Tech	Consumer Durables	Major Pharmaceuticals	12.99	0.07	0	78643680	0	0	1.9	1.27
NERV	Minerva Neuroscie			0	-1.08	0	42509230	0	0	0	2.36
NESR	National Energy Services Reunited Corp			0	0	0	11730060	0	0	0	2.02
NESRW	National Energy Services Reunited Corp WT			0	0	0	0	0	0	0	0
NETE	Net Element Inc			0	-6.56	0	1900433	0	0	0.16	4.31
NEWA	Newater Technology Inc Ordinary Shares			0	0.28	0	10599120	0	0	0	0
NEWT	Newtek Bus Svcs	Miscellaneous	Business Services	9.35	1.85	10.17	17438870	1.76	3.26	8.42	1.21
NEWTL	Newtek Business 7%Nt			13.7456	1.854	0	17438900	0	0	12.3985	1.7753
NEWTZ	Newtek 7.5% NTS 2022			14.4289	1.854	0	17438910	0	0	13.0147	1.8635
NEXT	Nextdecade Corp	Technology	Scientific & Technical Instruments	0	-5.91	0	105940600	0	0	0	0
NEXTW	Nextdecade Corp WT			0	0	0	0	0	0	0	0
NFBK	Northfield Bncrp Del	Finance	Savings Institutions	24.19	0.73	2.28	45251980	0.4	2.38	6.82	1.25
NFEC	NF Energy Saving Cor	Capital Goods	Metal Fabrications	0	-0.25	0	7074468	0	0	1.03	0.25
NFLX	Netflix Inc	Consumer Services	Consumer Electronics/Video Chains	199.34	1	0	432394500	0	2.27	7.76	25.37
NGHC	National General Hld			27.95	0.74	0.77	106866500	0.16	1.38	0.53	1.45
NGHCN	National General Holdings Corp			34.26	0.74	7.41	106508900	1.88	0	0.65	1.78
NGHCO	National Gnl Hld Ds			34.285	0.74	7.37	106814900	1.88	0	0.654	1.784
NGHCP	National Gen Srs A			34.7269	0.74	7.31	106623500	1.88	0	0.6591	1.7991
NGHCZ	National Gen Sub NTS			34.85	0.74	0	106630500	0	0	0.66	1.81
NH	Nanthealth Inc			0	-1.71	0	121945600	0	0	4.65	1.52
NHLD	National Holdings			8.27	0.29	0	12435150	0	0	0.15	0.84
NHLDW	National Holdings Corporation Warrants			0	0	0	0	0	0	0	0
NHTC	Natural Hlth Trd			4.1	4.65	1.99	11255240	0.38	0	0.88	2.27
NICE	Nice Ltd	Technology	Computer Manufacturing	53.93	1.53	0.78	60227820	0.64	1.87	4.18	3.06
NICK	Nicholas Fincl Inc	Finance	Finance Companies	21.188	0.42	0	7824475	0	0	1.711	0.634
NIHD	NII Holdings	Public Utilities	Telecommunications Equipment	0	-16.81	0	100495300	0	0	0.0423	0
NITE	Nightstar Therapeutics Plc ADR	Finance	Investment Brokerage - Regional	0	-0.65	0	28100960	0	0	0	0
NK	Nantkwest Inc CS			0	-1.29	0	79440170	0	2.18	7227.62	1.46
NKSH	Natl Bankshares Inc	Finance	Major Banks	22.75	2.09	2.49	6957008	1.12	0	6.94	1.7
NKTR	Nektar Therapeutics	Consumer Durables	Major Pharmaceuticals	0	-1.4	0	156289700	0	3.31	27.79	1075.45
NLNK	Newlink Genetics Cor			0	-2.29	0	29421220	0	-0.21	6.79	2.71
NLST	Netlist Inc	Technology	Semiconductors	0	-0.262	0	61916540	0	-0.23	1.39	0
NMIH	Nmi Holdings Cmn A			11.65	1.26	0	59862110	0	1.79	5.75	1.76
NMRD	Nemaura Med Inc			0	0	0	0	0	0	0	0
NMRK	Newmark Group Inc Class A			0	0	0	0	0	0	0	0
NNBR	NN Inc	Capital Goods	Metal Fabrications	0	-0.26	0.87	27540120	0.28	1.01	1.04	2.86
NNDM	Nano Dimension Ads			0	-1.65	0	10594140	0	0	159.12	2.01
NODK	Ni Holdings Inc			81.14	0.22	0	22313160	0	0	2.25	1.66
NOVN	Novan Inc	Consumer Durables	Drug Delivery	0	-4.08	0	15983610	0	0	129.29	8.46
NOVT	Novanta Inc			29.69	1.57	0	34475380	0	2.6	3.72	5.19
NRCIA	National Resh Cla			41.85	0.91	1.06	24298950	0.4	3.16	8.04	10.45
NRCIB	Natl Research Cl B			58.81	0.91	4.48	24344570	2.4	4.48	11.4	14.81
NRIM	Northrim Bancorp Inc	Finance	Savings Institutions	17.74	2.01	2.47	6909958	0.88	0	2.59	1.28
NSEC	Natl Security Gp I	Finance	Life Insurance	0	-0.19	1.54	2522138	0.2	0	0.49	0.69
NSIT	Insight Enterpr	Consumer Services	Catalog/Specialty Distribution	16.62	2.69	0	35770180	0	1.87	0.27	2.03
NSSC	Napco Sec Tech Inc	Consumer Durables	Telecommunications Equipment	34.9	0.3	0	18846150	0	16.11	2.19	3.36
NSTG	Nanostring Tech			0	-2.12	0	25203680	0	0	2.46	4.8
NSYS	Nortech Systems In	Capital Goods	Industrial Machinery/Components	82.71	0.05	0	2748111	0	0	0.1	0.52
NTAP	Netapp Inc	Technology	Electronic Components	21.25	2.07	1.8	269711400	0.8	0.9	2.16	4.33
NTCT	Netscout Systems I	Technology	EDP Services	142.39	0.2	0	89483070	0	1.46	2.36	1.14
NTEC	Intec Pharma Ord Shr	Consumer Durables	Biotechnology	0	-1.5	0	13737810	0	0	0	5.22
NTES	Netease Inc Ads	Miscellaneous	Business Services	18.38	15.43	1.34	131802600	3.7	68.49	4.92	5.46
NTGR	Netgear Inc	Public Utilities	Telecommunications Equipment	21.62	2.18	0	31634820	0	2.71	1.12	1.96
NTIC	Northern Tech Inc	Capital Goods	Industrial Specialties	124.05	0.13	0	4526769	0	0	1.94	1.59
NTLA	Intellia Thera CS			0	-1.33	0	36112040	0	0	42.05	5.07
NTNX	Nutanix Inc			0	-3.57	0	154894200	0	1.17	5.62	89.1
NTRA	Natera Inc			0	-2.43	0	53222620	0	0	2.91	11.62
NTRI	Nutrisystem Inc	Consumer Services	Catalog/Specialty Distribution	33.36	1.61	1.3	29712160	0.7	1.34	2.42	12.7
NTRP	Neurotrope Inc			0	-2.57	0	7894737	0	0	0	1.76
NTRS	Northern Trust Corp	Finance	Major Banks	21.5	4.41	1.76	228487000	1.68	1.62	4.28	2.38
NTRSP	Northern TR Dep Shs			5.98	4.41	5.57	228463000	1.46	0	1.18	0.65
NTWK	Netsol Tech Inc	Technology	Computer Software: Prepackaged Software	0	-0.46	0	11191180	0	0	0.58	0.6
NUAN	Nuance Communicatns	Technology	Computer Software: Prepackaged Software	0	-0.24	0	288487300	0	15.23	2.22	2.25
NURO	Neurometrix Inc	Health Care	Medical/Dental Instruments	0	-19.02	0	1858696	0	-0.01	0.21	0.63
NUROW	Neurometrix Inc WT			0	0	0	0	0	0	0	0
NUVA	Nuvasive Inc	Health Care	Medical/Dental Instruments	92.02	0.63	0	50830050	0	2.15	2.91	4.32
NVAX	Novavax Inc	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	0	-0.77	0	289895300	0	0	13.78	0
NVCN	Neovasc Inc			0	-0.07	0	78909090	0	0	13.79	0
NVCR	Novocure Ltd Ord Sh			0	-1.09	0	88946020	0	-0.41	13.08	13.88
NVDA	Nvidia Corp	Technology	Semiconductors	58.06	3.48	0.29	600019800	0.56	4.17	14.07	19.66
NVEC	Nve Corp	Technology	Semiconductors	30.91	2.71	4.77	4840993	4	1.24	13.75	4.41
NVEE	Nv5 Global			45.33	1.25	0	10170950	0	1.23	2.12	3.64
NVFY	Nova Lifestyle Inc			0	-0.04	0	27127390	0	0	0.45	0.64
NVIV	Invivo Theraptc			0	-0.76	0	32185710	0	0	0	2.29
NVLN	Novelion Therapeutics Inc			0	-5.12	0	18647640	0	0.13	1.11	1.08
NVMI	Nova Measuring Instr	Capital Goods	Electronic Components	27.86	1.09	0	27654860	0	0	4.06	4.05
NVMM	Novume Solutions Inc			0	0	0	0	0	0	0	0
NVTR	Nuvectra Corp Cmn ST			0	-4.53	0	10699120	0	0	6.86	2.08
NVUS	Novus Therapeutics Inc			0	-3.46	0	6942500	0	0	0	1.14
NWBI	Northwest Bancshares	Finance	Major Banks	20.1	0.86	3.71	102608700	0.64	1.85	4.45	1.48
NWFL	Norwood Financial Cp	Finance	Major Banks	23.19	1.3	2.91	6217911	0.88	0	5.07	1.62
NWLI	Natl Wstrn Life Gp A	Finance	Life Insurance	12.48	29.25	0.1	3643836	0.36	0	1.66	0.74
NWPX	Northwest Pipe Co	Basic Industries	Steel/Iron Ore	335.96	0.06	0	9618799	0	-2.69	1.3	0.89
NWS	News Cp Cl B Cmn ST	Consumer Services	Newspapers/Magazines	0	-1.27	1.43	582078800	0.2	0	1	0.76
NWSA	News Cp Cl A Cmn ST	Consumer Services	Newspapers/Magazines	0	-1.27	1.46	582176800	0.2	2.3	0.98	0.74
NXEO	Nexeo Solutions Inc			59.6	0.12	0	89212450	0	1.86	0.19	0.88
NXEOU	Nexeo Solutions Inc			0	0	0	0	0	0	0	0
NXEOW	Nexeo Solutions Inc			0	0	0	0	0	0	0	0
NXPI	Nxp Semiconductors	Technology	Semiconductors	20.77	5.63	0	251774600	0	0.82	3.15	3.13
NXST	Nexstar Broadcasting	Consumer Services	Broadcasting	26.08	2.43	1.88	46214510	1.2	0.81	1.69	2.48
NXTD	Nxt-Id Inc			0	-1.04	0	15119320	0	0	1.27	4.82
NXTDW	Nxt-Id Inc Warrant			0	0	0	0	0	0	0	0
NXTM	Nxstage Medical Inc	Health Care	Biotechnology: Electromedical & Electrotherapeutic Apparatus	0	-0.08	0	66173750	0	-27.11	4.73	8.27
NYMT	New York Mtge Trust	Consumer Services	Real Estate Investment Trusts	12.02	0.51	13.05	111890700	0.8	0.93	6.34	1
NYMTN	New York Mortgage Trust Inc 8.00% Series D			0	0.51	0	5400081	0	0	0	0
NYMTO	New York Mort 7.875			48.8	0.51	7.91	111691400	1.97	0	25.91	4.09
NYMTP	New York Mrtg 7.75 B			49	0.51	7.75	112044800	1.94	0	26.07	4.11
NYMX	Nymox Pharm Corp	Health Care	Biotechnology: In Vitro & In Vivo Diagnostic Substances	0	-0.23	0	52365850	0	0	1081.14	0
NYNY	Empire Resorts Inc	Consumer Services	Restaurants	0	-1.15	0	31175890	0	0	10.66	2.73
OACQ	Origo Acquisition Corp			0	-0.45	0	3321127	0	0	0	4.3
OACQR	Origo Acquisition Corp			0	0	0	0	0	0	0	0
OACQW	Origo Acquisition Corp			0	0	0	0	0	0	0	0
OASM	Oasmia Pharmaceu Ads			0	-0.49	0	57623760	0	0	51.73	0.98
OBAS	Optibase Ltd	Technology	EDP Services	0	-0.39	0	5170760	0	0	2.71	0.76
OBCI	Ocean Bio Chem Inc	Consumer Durables	Specialty Chemicals	12.29	0.38	0	9227273	0	0	1.11	1.84
OBLN	Obalon Therapeutics Inc			0	-2.31	0	16823670	0	0	28.14	2.79
OBSV	Obseva Sa Ordinary Shares			0	-2.11	0	28495800	0	0	0	3.17
OCC	Optical Cable Corp	Basic Industries	Telecommunications Equipment	0	-0.06	0	7334694	0	0	0.29	0.76
OCFC	Oceanfirst Finl Corp	Finance	Savings Institutions	25.17	1.16	2.13	32121910	0.6	1.81	5.15	1.54
OCLR	Oclaro Inc	Technology	Semiconductors	10.52	0.77	0	169135800	0	0.84	2.27	2.64
OCSI	Oaktree Strategic Income Corp			0	0	0	29467490	0	0	0	0
OCSL	Oaktree Specialty Lending Corp			0	0	0	140960600	0	0	0	0
OCSLL	Oaktree Specialty Lending Corp 6.125 Sn			0	0	0	2999961	0	0	0	0
OCUL	Ocular Therapeut			0	-2.15	0	29055460	0	0	88.04	3.48
ODFL	Old Dominion Freig	Transportation	Trucking Freight/Courier Services	32.07	3.86	0.34	82364340	0.4	1.9	3.09	4.85
ODP	Office Depot			4.82	0.77	2.68	518817200	0.1	4.51	0.18	0.98
ODT	Odonate Therapeutics Inc			0	0	0	0	0	0	0	0
OESX	Orion Energy Syst	Technology	Diversified Electronics	0	-0.56	0	28764710	0	-0.09	0.38	0.86
OFED	Oconee Fed Fin Corp	Finance	Savings Institutions	31.49	0.95	1.35	5674131	0.4	0	9.46	1.95
OFIX	Orthofix Intl Nv	Health Care	Medical/Dental Instruments	115.67	0.43	0	18170080	0	4.13	2.14	3.23
OFLX	Omega Flex Inc	Capital Goods	Industrial Specialties	43.16	1.5	1.34	10090980	0.88	0	6.71	13.01
OFS	Ofs Capital Corporat			0	1.69	9.58	0	1.36	1.47	0	0
OHAI	Oha Investmnt Cp			0	-1.63	6.2	0	0.08	0	0	0
OHGI	One Horizon Grp			0	-0.972	0	6767773	0	0	6.062	4.18
OHRP	Ohr Pharmceutial			0	-0.651	0	56218220	0	-0.01	0	1.2952
OIIM	O2Micro Intl Ltd	Technology	Semiconductors	0	-0.06	0	25840210	0	-0.46	0.79	0.59
OKDCC	Eaton Vance Nextshares Trust II Eaton Vance Oakt			0	0	0	0	0	0	0	0
OKTA	Okta Inc Class A			0	-2.22	0	95630380	0	0	12.86	17.23
OLBK	Old Line Bancshs MD	Finance	Major Banks	21.15	1.43	1.06	12450910	0.32	0	6.08	2.06
OLD	Long-Term Care ETF			0	0	0	0	0	0	0	0
